360,0.
405.844,0.00013972356789058497
417.89,0.00017690806579695033
425.744,0.0002709961135297233
431.353,0.0003650841612624962
436.845,0.00045973561047869897
439.089,0.000500300517285643
441.687,0.0007329853299421413
446.293,0.00033297027670699887
448.36,0.0004833984727827497
450.132,0.0008405950132772289
450.663,0.001170184881083649
451.254,0.0014175181323093217
451.844,0.001541466458663873
452.199,0.0015273814215781285
452.966,0.0012107497878905932
453.498,0.0009628531351814908
454.088,0.0007701698278485067
455.033,0.0006738281741820146
456.509,0.000700871445386644
457.395,0.0005217097736559745
458.694,0.0003560697375276198
459.875,0.00030085639215150155
460.997,0.0003143780277538162
462.119,0.00035494293456076023
463.004,0.00045128458822725226
464.363,0.0006293194569910621
465.662,0.000931866053592853
466.312,0.0012890625940873324
466.784,0.0020040190765597205
467.316,0.0028153172126986013
467.789,0.0038469053288585245
468.262,0.0038187352546870364
468.734,0.0035573169663756193
469.147,0.0027048905219463648
469.737,0.0019893706379905465
470.091,0.0015904823877222636
470.563,0.0011639874647659217
471.095,0.0009436974847448784
472.393,0.0006129808139715986
474.283,0.00047494745053130294
474.874,0.0006676307578642871
475.287,0.0008873573364019006
475.996,0.0010518705695633957
476.645,0.0010653922051657105
476.822,0.0008180589539400378
477.058,0.0006665039548974276
477.649,0.0003498723212098922
478.416,0.00021240235925302635
481.133,0.00018423228508153744
487.864,0.00018197867914781832
489.577,0.00018141527766438856
490.699,0.00030480020253550994
492.411,0.0004963567069016345
493.711,0.0005239633795896936
494.596,0.00033071667077327974
495.777,0.0005369216137085785
496.545,0.0013065280400736555
497.018,0.0020355695596317885
497.491,0.003039551003103653
497.905,0.004194524044134698
498.142,0.0057348636998317114
498.438,0.00792142485702268
498.971,0.010795899225481409
499.208,0.01218468388213581
500.154,0.013724460136349396
500.389,0.01101506240253559
500.859,0.0069439232832720155
501.33,0.004564678818748062
501.801,0.0023505109888690345
502.391,0.0014563928346659765
503.336,0.0008231295672909058
504.753,0.0005064979336033706
506.938,0.00036790116867964514
509.182,0.0002986027862177824
513.138,0.00026986931056286373
514.437,0.000530724197390851
515.146,0.0009431340832614486
515.56,0.0023043120672277925
515.679,0.0032395585297212244
516.211,0.00403733503025779
516.919,0.002978140241409807
517.331,0.001960073760852198
517.862,0.0011346905876275732
518.335,0.0005983323754024243
519.811,0.0003363506856075775
530.145,0.0003470553137927433
537.585,0.00044057996004208654
542.427,0.0005076247365702301
545.439,0.0006034029887532924
546.738,0.0008642578755812796
547.624,0.0010975060897212077
548.628,0.00119328434190427
549.455,0.0014135743219253134
549.809,0.001729642554129419
550.341,0.0020733174590215836
550.99,0.00236177901853763
551.876,0.0028705305580747197
553.294,0.0032412487341715135
554.239,0.0032406853326880838
556.069,0.003006310315581296
558.372,0.003267165202409283
560.734,0.0038029600131510026
562.742,0.004324669786806977
563.628,0.004681866327301456
564.514,0.005355694501483471
565.046,0.006015437638579741
565.696,0.007266752333277279
566.229,0.009302321892909067
566.88,0.012575121110152649
566.881,0.01477576730442936
567.474,0.01890155636758563
567.772,0.023453840353698234
567.952,0.028735165859368972
568.193,0.039200911815560534
568.612,0.04951566617419291
569.679,0.05641958795214141
569.852,0.04870436803805403
570.026,0.043697982456297024
570.318,0.03800368366327225
570.608,0.02755145934268301
570.783,0.023700610203440477
570.959,0.02097712743254093
571.193,0.016204553466407277
571.899,0.011776217806649223
572.548,0.01053786134607057
573.079,0.010152494731404602
573.788,0.010248836385071094
574.615,0.010578426252877514
575.205,0.01104604948412423
575.974,0.012035945890510349
576.919,0.013369517201788635
579.343,0.017756161151772885
580.762,0.021579403618327362
581.708,0.025195877740463106
583.011,0.03238826107792765
584.372,0.03813664641336168
585.437,0.040831959110089744
586.733,0.035949521854687284
587.084,0.02949913827089975
587.845,0.016254132796949098
588.725,0.004839055341178364
589.55,0.0022254358595476236
590.791,0.003957895421094192
591.029,0.007382249637380383
591.742,0.015400579549552984
592.038,0.017683482360410445
592.634,0.02747540014241999
593.762,0.03950909242699662
594.709,0.0441025047213996
595.949,0.04272667829886408
597.718,0.037596344390752524
599.073,0.0327409504065547
601.904,0.024996997016812395
605.679,0.017857573418790247
608.394,0.014473784109311001
611.345,0.011845516189111085
613.529,0.010469689766575566
614.297,0.010551946383156315
614.946,0.011184082847564525
615.185,0.01561298190880601
616.015,0.022324220379421528
616.903,0.02683481265576033
617.547,0.01528226523803273
618.194,0.010275316254792293
619.078,0.008267353367848564
621.027,0.007345065139474018
627.403,0.005830078550531344
631.773,0.005182730246070529
639.744,0.00434100842982644
643.287,0.00403733503025779
648.365,0.003787748173098398
651.435,0.003415903194034745
653.62,0.0033325197744871375
656.809,0.0034142129895844554
661.474,0.003013634534865883
664.367,0.0028474310972540985
668.501,0.0030936375455129115
672.221,0.0032987156854813507
677.949,0.0028429238853866605
684.267,0.00220853381504473
690.29,0.0018626053042188463
697.848,0.0017228817363282615
708.949,0.001691331253256194
729.853,0.0017673904535192141
830,0.0017673904535192141
